"fips","state","county","month_start_date","monthly_eviction_filings"
"47147","tennessee","robertson","2017-01-01","45"
"47147","tennessee","robertson","2017-02-01","16"
"47147","tennessee","robertson","2017-03-01","23"
"47147","tennessee","robertson","2017-04-01","19"
"47147","tennessee","robertson","2017-05-01","26"
"47147","tennessee","robertson","2017-06-01","29"
"47147","tennessee","robertson","2017-07-01","21"
"47147","tennessee","robertson","2017-08-01","30"
"47147","tennessee","robertson","2017-09-01","31"
"47147","tennessee","robertson","2017-10-01","23"
"47147","tennessee","robertson","2017-11-01","6"
"47147","tennessee","robertson","2017-12-01","13"
"47147","tennessee","robertson","2018-01-01","20"
"47147","tennessee","robertson","2018-02-01","23"
"47147","tennessee","robertson","2018-03-01","18"
"47147","tennessee","robertson","2018-04-01","19"
"47147","tennessee","robertson","2018-05-01","21"
"47147","tennessee","robertson","2018-06-01","19"
"47147","tennessee","robertson","2018-07-01","20"
"47147","tennessee","robertson","2018-08-01","24"
"47147","tennessee","robertson","2018-09-01","24"
"47147","tennessee","robertson","2018-10-01","21"
"47147","tennessee","robertson","2018-11-01","24"
"47147","tennessee","robertson","2018-12-01","17"
"47147","tennessee","robertson","2019-01-01","29"
"47147","tennessee","robertson","2019-02-01","20"
"47147","tennessee","robertson","2019-03-01","14"
"47147","tennessee","robertson","2019-04-01","19"
"47147","tennessee","robertson","2019-05-01","20"
"47147","tennessee","robertson","2019-06-01","22"
"47147","tennessee","robertson","2019-07-01","16"
"47147","tennessee","robertson","2019-08-01","21"
"47147","tennessee","robertson","2019-09-01","23"
"47147","tennessee","robertson","2019-10-01","12"
"47147","tennessee","robertson","2019-11-01","20"
"47147","tennessee","robertson","2019-12-01","17"
"47147","tennessee","robertson","2020-01-01","25"
"47147","tennessee","robertson","2020-02-01","23"
"47147","tennessee","robertson","2020-03-01","4"
"47147","tennessee","robertson","2020-04-01","0"
"47147","tennessee","robertson","2020-05-01","2"
"47147","tennessee","robertson","2020-06-01","25"
"47147","tennessee","robertson","2020-07-01","17"
"47147","tennessee","robertson","2020-08-01","9"
"47147","tennessee","robertson","2020-09-01","15"
"47147","tennessee","robertson","2020-10-01","12"
"47147","tennessee","robertson","2020-11-01","13"
"47147","tennessee","robertson","2020-12-01","15"
"47147","tennessee","robertson","2021-01-01","10"
"47147","tennessee","robertson","2021-02-01","3"
"47147","tennessee","robertson","2021-03-01","18"
"47147","tennessee","robertson","2021-04-01","12"
"47147","tennessee","robertson","2021-05-01","10"
"47147","tennessee","robertson","2021-06-01","15"
"47147","tennessee","robertson","2021-07-01","10"
"47147","tennessee","robertson","2021-08-01","18"
"47147","tennessee","robertson","2021-09-01","15"
"47147","tennessee","robertson","2021-10-01","14"
"47147","tennessee","robertson","2021-11-01","21"
"47147","tennessee","robertson","2021-12-01","21"
"47147","tennessee","robertson","2022-01-01","22"
"47147","tennessee","robertson","2022-02-01","26"
"47147","tennessee","robertson","2022-03-01","28"
"47147","tennessee","robertson","2022-04-01","14"
"47147","tennessee","robertson","2022-05-01","9"
"47147","tennessee","robertson","2022-06-01","20"
"47147","tennessee","robertson","2022-07-01","8"
"47147","tennessee","robertson","2022-08-01","17"
"47147","tennessee","robertson","2022-09-01","22"
"47147","tennessee","robertson","2022-10-01","18"
"47147","tennessee","robertson","2022-11-01","16"
"47147","tennessee","robertson","2022-12-01","13"
